route_id,fare_per_min,avg_fare_per_min,trip_duration_minutes
193_145,1.748878924,1.291669247,3.716666667
195_138,3.006442377,1.802745882,23.28333333
197_197,1700,291.3954347,0.05
203_265,407.1428571,61.39492866,0.233333333
209_1,3.901264299,2.115626489,27.68333333
209_161,1.772727273,1.1941362,13.93333333
209_162,2.120689655,1.444782108,9.666666667
209_181,1.969014085,1.199291368,11.83333333
209_181,1.809625668,1.199291368,15.58333333
209_211,1.414114514,1.056104966,12.51666667
209_211,1.390787519,1.056104966,11.21666667
209_211,1.548387097,1.056104966,11.88333333
209_211,1.5,1.056104966,4.8
209_224,2.304123711,1.523846676,6.466666667
209_230,1.670800451,1.180321503,14.78333333
209_231,1.5,1.142726284,4.333333333
209_231,1.737556561,1.142726284,7.366666667
209_231,1.506493506,1.142726284,3.85
209_231,1.562043796,1.142726284,6.85
209_231,1.530821918,1.142726284,9.733333333
209_231,1.515789474,1.142726284,4.75
209_231,1.5,1.142726284,4.8
209_231,1.50660793,1.142726284,7.566666667
209_232,1.959885387,1.265916053,5.816666667
209_232,2.318181818,1.265916053,2.2
209_232,2.441064639,1.265916053,4.383333333
209_232,1.901639344,1.265916053,3.05
209_232,2.787096774,1.265916053,2.583333333
209_237,1.957727873,1.355654589,12.61666667
209_246,1.496470588,1.129090605,14.16666667
209_246,1.506646972,1.129090605,11.28333333
209_261,161.5384615,5.633378058,0.433333333
209_4,2.217687075,1.570678039,7.35
209_88,2.357142857,1.325955209,8.4
209_97,1.394932936,1.109192287,11.18333333
211_113,2.013157895,1.335891894,2.533333333
211_113,2.154929577,1.335891894,2.366666667
211_113,2.041884817,1.335891894,3.183333333
211_113,2.053691275,1.335891894,2.483333333
211_113,3.19266055,1.335891894,1.816666667
211_113,2.164383562,1.335891894,3.65
211_113,2,1.335891894,2.55
211_113,3.259259259,1.335891894,1.35
211_113,2.21656051,1.335891894,2.616666667
211_113,2.558823529,1.335891894,2.266666667
211_113,2.684210526,1.335891894,1.9
211_113,2.131147541,1.335891894,3.05
211_113,2.023255814,1.335891894,2.866666667
211_113,2.274509804,1.335891894,2.55
211_13,1.379032258,1.092087148,8.266666667
211_13,1.517509728,1.092087148,4.283333333
211_13,1.445945946,1.092087148,7.4
211_13,1.433962264,1.092087148,7.95
211_13,1.478510029,1.092087148,5.816666667
211_13,1.455782313,1.092087148,7.35
211_13,1.388198758,1.092087148,10.73333333
211_13,1.434447301,1.092087148,6.483333333
211_132,2.488151659,1.341508939,28.13333333
211_132,3.074670571,1.341508939,22.76666667
211_132,2.567237164,1.341508939,27.26666667
211_132,2.58143823,1.341508939,27.11666667
211_132,2.405498282,1.341508939,29.1
211_132,2.639849151,1.341508939,26.51666667
211_137,1.591511936,1.123240492,6.283333333
211_137,1.583505155,1.123240492,8.083333333
211_137,1.581280788,1.123240492,6.766666667
211_137,1.576036866,1.123240492,7.233333333
211_137,1.878787879,1.123240492,4.95
211_137,1.554545455,1.123240492,7.333333333
211_137,1.533632287,1.123240492,7.433333333
211_161,1.340329835,0.955701592,11.11666667
211_161,1.288956127,0.955701592,11.01666667
211_161,1.345971564,0.955701592,10.55
211_161,1.267857143,0.955701592,11.2
211_161,1.34973638,0.955701592,9.483333333
211_161,1.474048443,0.955701592,9.633333333
211_161,1.5,0.955701592,9
211_161,1.298507463,0.955701592,20.1
211_161,1.352253756,0.955701592,9.983333333
211_161,1.278969957,0.955701592,11.65
211_161,1.541401274,0.955701592,7.85
211_161,1.258493353,0.955701592,11.28333333
211_161,1.260273973,0.955701592,14.6
211_161,1.539923954,0.955701592,8.766666667
211_161,1.378378378,0.955701592,12.33333333
211_164,1.477321814,1.054789192,7.716666667
211_164,1.486956522,1.054789192,7.666666667
211_164,1.486111111,1.054789192,7.2
211_164,1.911290323,1.054789192,4.133333333
211_164,1.609756098,1.054789192,7.516666667
211_164,1.49382716,1.054789192,8.1
211_164,1.489559165,1.054789192,7.183333333
211_164,1.638826185,1.054789192,7.383333333
211_164,1.596100279,1.054789192,11.96666667
211_164,1.485148515,1.054789192,6.733333333
211_164,1.617128463,1.054789192,6.616666667
211_164,1.836298932,1.054789192,4.683333333
211_164,1.533632287,1.054789192,7.433333333
211_164,1.656174334,1.054789192,6.883333333
211_164,1.62601626,1.054789192,6.15
211_166,1.410821643,1.193320077,24.95
211_17,1.666666667,1.169993651,12.3
211_181,1.435665914,1.082936246,14.76666667
211_181,1.404149378,1.082936246,20.08333333
211_181,1.383577053,1.082936246,14.81666667
211_186,1.704545455,1.088936096,5.866666667
211_186,1.68503937,1.088936096,6.35
211_186,1.664233577,1.088936096,6.85
211_186,1.651567944,1.088936096,4.783333333
211_186,1.680722892,1.088936096,5.533333333
211_186,2.003629764,1.088936096,9.183333333
211_186,2.114754098,1.088936096,4.066666667
211_186,1.732919255,1.088936096,5.366666667
211_186,1.685393258,1.088936096,5.933333333
211_186,1.578947368,1.088936096,6.333333333
211_186,1.585152838,1.088936096,7.633333333
211_186,1.530201342,1.088936096,7.45
211_186,1.724137931,1.088936096,5.8
211_186,1.598853868,1.088936096,5.816666667
211_186,2.146153846,1.088936096,4.333333333
211_209,1.47440273,1.100958589,4.883333333
211_209,1.5234375,1.100958589,4.266666667
211_209,1.513196481,1.100958589,5.683333333
211_224,1.497227357,1.102351756,9.016666667
211_224,1.40599455,1.102351756,6.116666667
211_230,1.607142857,1.002551723,8.4
211_230,1.699115044,1.002551723,7.533333333
211_230,1.465648855,1.002551723,8.733333333
211_230,1.647969052,1.002551723,8.616666667
211_230,1.657587549,1.002551723,8.566666667
211_230,1.448979592,1.002551723,9.8
211_230,1.421511628,1.002551723,11.46666667
211_230,1.683991684,1.002551723,8.016666667
211_230,1.514563107,1.002551723,10.3
211_230,1.607142857,1.002551723,8.4
211_230,1.680555556,1.002551723,7.2
211_230,1.873170732,1.002551723,6.833333333
211_230,1.399103139,1.002551723,11.15
211_230,1.753246753,1.002551723,7.7
211_230,1.666666667,1.002551723,8.1
211_230,1.91521197,1.002551723,6.683333333
211_230,1.894736842,1.002551723,6.016666667
211_233,1.411149826,1.08931162,9.566666667
211_233,1.630363036,1.08931162,15.15
211_233,1.391304348,1.08931162,9.2
211_233,1.590062112,1.08931162,8.05
211_233,1.588621444,1.08931162,7.616666667
211_234,1.554404145,1.13094447,6.433333333
211_234,1.574750831,1.13094447,5.016666667
211_234,1.857142857,1.13094447,3.5
211_234,1.56741573,1.13094447,5.933333333
211_234,2.392638037,1.13094447,2.716666667
211_234,1.537366548,1.13094447,4.683333333
211_234,1.911290323,1.13094447,4.133333333
211_234,1.680722892,1.13094447,5.533333333
211_234,1.725663717,1.13094447,3.766666667
211_234,1.902439024,1.13094447,3.416666667
211_234,1.632911392,1.13094447,5.266666667
211_234,1.563636364,1.13094447,5.5
211_234,1.53115727,1.13094447,5.616666667
211_234,1.72,1.13094447,5
211_234,1.55,1.13094447,6
211_234,1.529032258,1.13094447,5.166666667
211_234,1.526627219,1.13094447,5.633333333
211_234,1.611940299,1.13094447,4.466666667
211_234,1.748987854,1.13094447,4.116666667
211_234,1.880952381,1.13094447,4.2
211_234,1.572580645,1.13094447,4.133333333
211_234,1.617554859,1.13094447,5.316666667
211_255,2.081526453,1.071779092,19.21666667
211_261,1.866028708,1.154314748,3.483333333
211_261,1.734939759,1.154314748,4.15
211_261,2.011560694,1.154314748,2.883333333
211_261,1.673076923,1.154314748,3.466666667
211_261,2.540145985,1.154314748,2.283333333
211_261,1.860962567,1.154314748,3.116666667
211_263,1.682626539,1.127606698,12.18333333
211_263,1.688966116,1.127606698,19.18333333
211_43,1.417943107,0.973499364,22.85
211_48,1.376518219,1.038835214,12.35
211_48,1.483359746,1.038835214,10.51666667
211_48,1.381355932,1.038835214,11.8
211_48,1.371428571,1.038835214,13.41666667
211_48,1.357933579,1.038835214,13.55
211_48,1.348965517,1.038835214,12.08333333
211_65,1.475,1.099083678,12
211_79,1.612716763,1.167348297,5.766666667
211_79,1.674911661,1.167348297,4.716666667
211_79,2.383561644,1.167348297,2.433333333
211_79,1.8,1.167348297,4
211_79,1.703056769,1.167348297,3.816666667
211_79,1.607476636,1.167348297,5.35
211_79,1.846153846,1.167348297,3.9
211_79,1.673819742,1.167348297,3.883333333
211_79,1.714285714,1.167348297,3.383333333
211_79,1.617977528,1.167348297,4.45
211_79,1.72,1.167348297,5
211_79,1.711191336,1.167348297,4.616666667
211_79,1.585365854,1.167348297,4.1
211_79,1.7,1.167348297,3
211_79,1.626168224,1.167348297,3.566666667
211_79,1.959798995,1.167348297,3.316666667
211_79,1.598360656,1.167348297,4.066666667
211_79,1.652542373,1.167348297,3.933333333
211_79,1.707509881,1.167348297,4.216666667
211_79,1.659574468,1.167348297,3.916666667
211_79,1.893203883,1.167348297,3.433333333
211_90,1.657342657,1.189710281,4.766666667
211_90,1.788990826,1.189710281,3.633333333
211_90,1.652542373,1.189710281,3.933333333
211_90,1.945945946,1.189710281,3.7
211_90,2.142857143,1.189710281,3.033333333
211_90,1.736263736,1.189710281,4.55
211_90,1.680933852,1.189710281,4.283333333
211_90,1.697368421,1.189710281,5.066666667
211_90,1.651567944,1.189710281,4.783333333
211_90,1.902439024,1.189710281,3.416666667
211_90,1.697368421,1.189710281,5.066666667
211_90,2.4,1.189710281,2.416666667
211_90,1.729927007,1.189710281,4.566666667
211_90,1.674418605,1.189710281,4.3
211_90,2.080645161,1.189710281,4.133333333
211_90,1.762081784,1.189710281,4.483333333
215_164,3.538331929,2.070796134,19.78333333
219_265,6.149341142,3.510673345,11.38333333
223_223,1035,70.22958141,0.066666667
224_113,1.49,1.113866226,10
224_113,1.423357664,1.113866226,4.566666667
224_113,1.44,1.113866226,5
224_125,1.725934315,1.12856701,14.71666667
224_161,1.388145315,1.045658372,8.716666667
224_161,1.440900563,1.045658372,8.883333333
224_161,1.463709677,1.045658372,8.266666667
224_230,1.333333333,1.009676829,11.7
224_48,1.964285714,1.067202493,11.2
224_88,2.54025974,1.923800762,6.416666667
224_90,1.409090909,1.038701252,6.6
225_61,13.84615385,3.312611906,0.216666667
226_145,36,2.995287058,0.083333333
226_163,2.966101695,1.238900864,23.6
226_196,3.43220339,1.700664436,3.933333333
226_229,7.046979866,1.632747593,9.933333333
226_237,7.179487179,1.800099425,9.75
226_237,6.840390879,1.800099425,10.23333333
226_260,340,13.42703407,0.1
226_262,1.950766373,1.200492434,35.88333333
226_28,2.213431463,0.960512468,18.11666667
226_75,1.434920635,1.068110324,15.75
226_79,2.077720207,1.32173339,19.3
226_95,5,1.629640175,2.7
229_100,1.326446281,0.964444156,8.066666667
229_100,1.34529148,0.964444156,7.433333333
229_100,1.391521197,0.964444156,6.683333333
229_100,1.407894737,0.964444156,7.6
229_100,1.313069909,0.964444156,5.483333333
229_100,1.369863014,0.964444156,7.3
229_100,1.357293869,0.964444156,7.883333333
229_100,1.384615385,0.964444156,8.233333333
229_100,1.382488479,0.964444156,7.233333333
229_100,1.56741573,0.964444156,5.933333333
229_100,1.538461538,0.964444156,6.5
229_100,1.438016529,0.964444156,4.033333333
229_100,1.317604356,0.964444156,9.183333333
229_100,2.21656051,0.964444156,2.616666667
229_100,1.307189542,0.964444156,7.65
229_107,1.723636364,1.194500948,4.583333333
229_107,1.92926045,1.194500948,5.183333333
229_107,2.233766234,1.194500948,3.85
229_107,1.975,1.194500948,4
229_107,1.917525773,1.194500948,4.85
229_107,1.836298932,1.194500948,4.683333333
229_107,2.114754098,1.194500948,4.066666667
229_107,1.992277992,1.194500948,4.316666667
229_107,2.017021277,1.194500948,3.916666667
229_107,1.722222222,1.194500948,5.4
229_107,1.844357977,1.194500948,4.283333333
229_107,1.829508197,1.194500948,5.083333333
229_107,1.888446215,1.194500948,4.183333333
229_107,1.823529412,1.194500948,5.1
229_107,1.779310345,1.194500948,4.833333333
229_107,1.731543624,1.194500948,4.966666667
229_107,1.849462366,1.194500948,4.65
229_107,2.064,1.194500948,4.166666667
229_107,1.737373737,1.194500948,4.95
229_107,1.876363636,1.194500948,4.583333333
229_107,1.714285714,1.194500948,5.833333333
229_107,1.966804979,1.194500948,4.016666667
229_107,1.812688822,1.194500948,5.516666667
229_107,2.278846154,1.194500948,3.466666667
229_107,1.760252366,1.194500948,5.283333333
229_107,1.755102041,1.194500948,4.9
229_107,2.047619048,1.194500948,4.2
229_107,1.779310345,1.194500948,4.833333333
229_107,2.275862069,1.194500948,1.933333333
229_107,1.8515625,1.194500948,4.266666667
229_107,1.971731449,1.194500948,4.716666667
229_107,2.201438849,1.194500948,2.316666667
229_107,1.950617284,1.194500948,4.05
229_107,1.72755418,1.194500948,5.383333333
229_107,2.158273381,1.194500948,4.633333333
229_107,1.749077491,1.194500948,4.516666667
229_107,1.816091954,1.194500948,4.35
229_107,1.734104046,1.194500948,5.766666667
229_107,1.897959184,1.194500948,4.9
229_107,1.866141732,1.194500948,4.233333333
229_107,2.013422819,1.194500948,4.966666667
229_107,2.540145985,1.194500948,2.283333333
229_112,1.569823435,1.219315915,10.38333333
229_114,1.408695652,1.072832463,9.583333333
229_114,1.554702495,1.072832463,8.683333333
229_114,1.601503759,1.072832463,8.866666667
229_114,1.399449036,1.072832463,18.15
229_114,1.487520799,1.072832463,10.01666667
229_114,1.491486947,1.072832463,14.68333333
229_114,1.644705882,1.072832463,14.16666667
229_132,2.72550292,1.565986852,25.68333333
229_132,3.079178886,1.565986852,22.73333333
229_132,3.036876356,1.565986852,23.05
229_132,2.704443014,1.565986852,25.88333333
229_132,2.872777018,1.565986852,24.36666667
229_132,3.494176373,1.565986852,20.03333333
229_132,3.150787697,1.565986852,22.21666667
229_132,3.083700441,1.565986852,22.7
229_132,2.737940026,1.565986852,25.56666667
229_132,2.841677943,1.565986852,24.63333333
229_132,2.759526938,1.565986852,25.36666667
229_132,3.079178886,1.565986852,22.73333333
229_132,2.781456954,1.565986852,25.16666667
229_137,2.278846154,1.292659475,3.466666667
229_137,2.37804878,1.292659475,2.733333333
229_137,2.4375,1.292659475,2.666666667
229_137,2.335135135,1.292659475,3.083333333
229_137,2.214953271,1.292659475,3.566666667
229_137,2.066985646,1.292659475,3.483333333
229_137,2,1.292659475,2.9
229_137,1.97260274,1.292659475,3.65
229_137,2.280701754,1.292659475,2.85
229_137,1.954751131,1.292659475,3.683333333
229_137,2.203389831,1.292659475,2.95
229_137,2.321428571,1.292659475,2.8
229_137,2.4375,1.292659475,2.666666667
229_137,2.71875,1.292659475,2.133333333
229_137,2.307692308,1.292659475,2.816666667
229_137,2.020725389,1.292659475,3.216666667
229_137,2.34939759,1.292659475,2.766666667
229_137,2.280701754,1.292659475,2.85
229_137,2.037735849,1.292659475,3.533333333
229_137,2.09221902,1.292659475,5.783333333
229_137,2.65648855,1.292659475,2.183333333
229_137,2.202531646,1.292659475,2.633333333
229_137,2.214953271,1.292659475,3.566666667
229_137,2.018691589,1.292659475,3.566666667
229_137,2.114754098,1.292659475,4.066666667
229_137,2.37804878,1.292659475,2.733333333
229_137,2.011560694,1.292659475,2.883333333
229_137,2.52173913,1.292659475,2.3
229_137,1.96969697,1.292659475,3.3
229_137,2.71875,1.292659475,2.133333333
229_137,2.294117647,1.292659475,2.833333333
229_137,2.467741935,1.292659475,2.066666667
229_137,1.934693878,1.292659475,4.083333333
229_137,2.031496063,1.292659475,4.233333333
229_137,2.29787234,1.292659475,3.133333333
229_137,2.392638037,1.292659475,2.716666667
229_137,2.134969325,1.292659475,2.716666667
229_137,2.013157895,1.292659475,2.533333333
229_137,2.497109827,1.292659475,2.883333333
229_137,1.941176471,1.292659475,2.266666667
229_137,2.257142857,1.292659475,3.5
229_137,2.12195122,1.292659475,2.733333333
229_137,2.185714286,1.292659475,2.333333333
229_137,2.117647059,1.292659475,3.4
229_145,1.831578947,1.271704472,3.166666667
229_145,1.954397394,1.271704472,5.116666667
229_145,1.899408284,1.271704472,5.633333333
229_145,1.824,1.271704472,6.25
229_145,2.224137931,1.271704472,3.866666667
229_163,12.17391304,1.072955683,5.75
229_163,2.095890411,1.072955683,2.433333333
229_163,2.444444444,1.072955683,1.8
229_166,1.63,1.092826178,10
229_166,1.5353902,1.092826178,18.36666667
229_166,1.611111111,1.092826178,16.2
229_170,1.891304348,1.208760109,3.066666667
229_170,2.52892562,1.208760109,2.016666667
229_170,2.30075188,1.208760109,2.216666667
229_170,1.881081081,1.208760109,3.083333333
229_170,2.30075188,1.208760109,2.216666667
229_170,1.846153846,1.208760109,3.9
229_170,2.109090909,1.208760109,2.75
229_170,1.954751131,1.208760109,3.683333333
229_170,2.074468085,1.208760109,3.133333333
229_170,2.188679245,1.208760109,2.65
229_170,2.289473684,1.208760109,2.533333333
229_170,2.450704225,1.208760109,2.366666667
229_170,1.977272727,1.208760109,2.933333333
229_170,1.85840708,1.208760109,37.66666667
229_170,2.071428571,1.208760109,2.8
229_170,2,1.208760109,2.9
229_170,2.095890411,1.208760109,2.433333333
229_170,2.467741935,1.208760109,2.066666667
229_170,2.970873786,1.208760109,1.716666667
229_170,2,1.208760109,2.9
229_170,2.616541353,1.208760109,2.216666667
229_170,1.954751131,1.208760109,3.683333333
229_170,2.616541353,1.208760109,2.216666667
229_170,2.154696133,1.208760109,3.016666667
229_170,2.086956522,1.208760109,3.45
229_170,2.32,1.208760109,2.5
229_170,2.035087719,1.208760109,2.85
229_170,1.961538462,1.208760109,2.6
229_170,2.081632653,1.208760109,2.45
229_170,1.933333333,1.208760109,3
229_170,1.891304348,1.208760109,3.066666667
229_170,1.930693069,1.208760109,3.366666667
229_170,2.175,1.208760109,2.666666667
229_170,1.860962567,1.208760109,3.116666667
229_170,2.422360248,1.208760109,2.683333333
229_170,2.181818182,1.208760109,2.016666667
229_170,1.85106383,1.208760109,3.133333333
229_170,2.059171598,1.208760109,2.816666667
229_170,2.886792453,1.208760109,1.766666667
229_170,1.857142857,1.208760109,3.5
229_170,2.230769231,1.208760109,2.6
229_170,2.13986014,1.208760109,2.383333333
229_170,1.875,1.208760109,3.466666667
229_170,1.921182266,1.208760109,3.383333333
229_170,3.06,1.208760109,1.666666667
229_170,2.010309278,1.208760109,3.233333333
229_170,1.987012987,1.208760109,2.566666667
229_170,2.185714286,1.208760109,2.333333333
229_170,2.416666667,1.208760109,2.4
229_170,2.011560694,1.208760109,2.883333333
229_170,2.037735849,1.208760109,3.533333333
229_170,3.259259259,1.208760109,1.35
229_170,1.977272727,1.208760109,2.933333333
229_170,2.487804878,1.208760109,2.05
229_170,2.074468085,1.208760109,3.133333333
229_170,2.21656051,1.208760109,2.616666667
229_170,2.21656051,1.208760109,2.616666667
229_170,1.875,1.208760109,3.466666667
229_170,1.957894737,1.208760109,4.75
229_170,1.848341232,1.208760109,3.516666667
229_170,1.96969697,1.208760109,3.3
229_181,1.863013699,1.29979599,21.9
229_195,1.955271565,1.36265518,20.86666667
229_202,1.49044586,1.187017097,10.46666667
229_234,1.436241611,1.039081374,7.45
229_234,1.539568345,1.039081374,6.95
229_234,1.803370787,1.039081374,5.933333333
229_234,1.494163424,1.039081374,8.566666667
229_234,1.367576244,1.039081374,10.38333333
229_234,1.518987342,1.039081374,6.583333333
229_234,1.410989011,1.039081374,7.583333333
229_234,1.401544402,1.039081374,8.633333333
229_234,1.463709677,1.039081374,8.266666667
229_234,1.446088795,1.039081374,7.883333333
229_234,1.38961039,1.039081374,7.7
229_234,1.510588235,1.039081374,7.083333333
229_234,1.423529412,1.039081374,8.5
229_234,1.596673597,1.039081374,8.016666667
229_234,1.362101313,1.039081374,8.883333333
229_234,1.449152542,1.039081374,7.866666667
229_234,1.5,1.039081374,7.133333333
229_234,1.605633803,1.039081374,7.1
229_234,1.462414579,1.039081374,7.316666667
229_234,1.371794872,1.039081374,7.8
229_234,1.401746725,1.039081374,7.633333333
229_234,1.46749226,1.039081374,5.383333333
229_234,1.600997506,1.039081374,6.683333333
229_234,1.369863014,1.039081374,7.3
229_234,1.523385301,1.039081374,7.483333333
229_234,1.454219031,1.039081374,9.283333333
229_234,1.401544402,1.039081374,8.633333333
229_234,1.422037422,1.039081374,8.016666667
229_234,1.369811321,1.039081374,8.833333333
229_234,1.404814004,1.039081374,7.616666667
229_234,1.429133858,1.039081374,8.466666667
229_234,1.351955307,1.039081374,8.95
229_234,1.381818182,1.039081374,8.25
229_234,1.477832512,1.039081374,6.766666667
229_236,1.685800604,1.135502604,5.516666667
229_236,1.71657754,1.135502604,6.233333333
229_236,1.670658683,1.135502604,5.566666667
229_236,1.740458015,1.135502604,6.55
229_236,1.662049861,1.135502604,6.016666667
229_236,1.650887574,1.135502604,5.633333333
229_236,1.617250674,1.135502604,6.183333333
229_236,1.702917772,1.135502604,6.283333333
229_236,1.680722892,1.135502604,5.533333333
229_236,1.675675676,1.135502604,5.55
229_236,1.897058824,1.135502604,4.533333333
229_236,1.667532468,1.135502604,6.416666667
229_236,1.755555556,1.135502604,4.5
229_236,1.783333333,1.135502604,6
229_236,1.660714286,1.135502604,5.6
229_236,2.031496063,1.135502604,4.233333333
229_236,1.79253112,1.135502604,4.016666667
229_236,1.68627451,1.135502604,5.1
229_236,1.612716763,1.135502604,5.766666667
229_236,1.71,1.135502604,6.666666667
229_236,1.652173913,1.135502604,6.9
229_236,1.987616099,1.135502604,5.383333333
229_236,1.714285714,1.135502604,5.833333333
229_236,1.798319328,1.135502604,5.95
229_236,1.823863636,1.135502604,5.866666667
229_236,1.866028708,1.135502604,3.483333333
229_236,1.627760252,1.135502604,5.283333333
229_236,1.650385604,1.135502604,6.483333333
229_236,1.785123967,1.135502604,4.033333333
229_236,1.632911392,1.135502604,5.266666667
229_236,1.654639175,1.135502604,6.466666667
229_236,1.626822157,1.135502604,5.716666667
229_236,1.665671642,1.135502604,5.583333333
229_236,1.736263736,1.135502604,4.55
229_236,1.657458564,1.135502604,6.033333333
229_236,1.650385604,1.135502604,6.483333333
229_236,1.782747604,1.135502604,5.216666667
229_236,1.863354037,1.135502604,5.366666667
229_236,1.777070064,1.135502604,5.233333333
229_236,1.680933852,1.135502604,4.283333333
229_236,1.714285714,1.135502604,4.2
229_236,1.795454545,1.135502604,4.4
229_236,1.627760252,1.135502604,5.283333333
229_236,1.634877384,1.135502604,6.116666667
229_236,1.741935484,1.135502604,4.133333333
229_236,1.657458564,1.135502604,6.033333333
229_236,1.617250674,1.135502604,6.183333333
229_236,1.767123288,1.135502604,4.866666667
229_236,1.685800604,1.135502604,5.516666667
229_236,1.742647059,1.135502604,4.533333333
229_236,1.714285714,1.135502604,5.833333333
229_236,2.192893401,1.135502604,3.283333333
229_236,1.730458221,1.135502604,6.183333333
229_236,1.903614458,1.135502604,4.15
229_236,1.723636364,1.135502604,4.583333333
229_236,1.766497462,1.135502604,3.283333333
229_236,1.783333333,1.135502604,6
229_236,1.627760252,1.135502604,5.283333333
229_236,1.711656442,1.135502604,5.433333333
229_236,1.788679245,1.135502604,4.416666667
229_236,1.622641509,1.135502604,5.3
229_236,1.722222222,1.135502604,5.4
229_236,2.203389831,1.135502604,2.95
229_236,1.699716714,1.135502604,5.883333333
229_236,1.694915254,1.135502604,5.9
229_236,1.736263736,1.135502604,4.55
229_236,2.117647059,1.135502604,3.4
229_236,1.621621622,1.135502604,6.166666667
229_236,1.613333333,1.135502604,7.5
229_236,1.882697947,1.135502604,5.683333333
229_236,1.857585139,1.135502604,5.383333333
229_236,2.469798658,1.135502604,7.45
229_236,1.638095238,1.135502604,5.25
229_236,1.941747573,1.135502604,5.15
229_236,1.699115044,1.135502604,7.533333333
229_236,1.667953668,1.135502604,4.316666667
229_236,1.660714286,1.135502604,5.6
229_236,1.785123967,1.135502604,4.033333333
229_236,1.829787234,1.135502604,4.7
229_236,1.612716763,1.135502604,5.766666667
229_236,1.670658683,1.135502604,5.566666667
229_238,1.425373134,1.081424773,13.4
229_238,1.391304348,1.081424773,9.2
229_238,1.405172414,1.081424773,11.6
229_238,1.51627907,1.081424773,10.75
229_238,1.516778523,1.081424773,14.9
229_238,1.390776699,1.081424773,13.73333333
229_238,1.616580311,1.081424773,9.65
229_238,1.467084639,1.081424773,10.63333333
229_238,1.519699812,1.081424773,8.883333333
229_238,1.444608567,1.081424773,11.28333333
229_238,1.383003492,1.081424773,14.31666667
229_238,1.419448476,1.081424773,11.48333333
229_255,1.902439024,1.21948461,12.98333333
229_264,2550,102.235879,0.033333333
229_264,1400,102.235879,0.05
229_264,2460,102.235879,0.033333333
229_33,2.195965418,1.437147676,11.56666667
229_43,1.407874016,1.043867831,10.58333333
229_43,1.535885167,1.043867831,6.966666667
229_43,1.533039648,1.043867831,3.783333333
229_43,1.741935484,1.043867831,4.133333333
229_43,1.397260274,1.043867831,12.16666667
229_43,1.409836066,1.043867831,6.1
229_43,1.542857143,1.043867831,8.75
229_43,1.401639344,1.043867831,8.133333333
229_43,1.486910995,1.043867831,9.55
229_43,1.5125,1.043867831,8
229_43,1.419047619,1.043867831,10.5
229_43,1.449350649,1.043867831,6.416666667
229_43,1.576036866,1.043867831,7.233333333
229_43,1.546391753,1.043867831,6.466666667
229_43,1.521126761,1.043867831,4.733333333
229_43,1.431952663,1.043867831,8.45
229_43,1.677298311,1.043867831,8.883333333
229_43,1.401315789,1.043867831,10.13333333
229_45,1.901345291,1.323714018,11.15
229_49,1.610802224,1.154441029,20.98333333
229_75,1.830985915,1.224823793,3.55
229_75,1.915966387,1.224823793,5.95
229_75,1.758354756,1.224823793,6.483333333
229_75,1.925729443,1.224823793,6.283333333
229_75,1.762135922,1.224823793,6.866666667
229_75,2.018867925,1.224823793,5.3
229_75,1.762886598,1.224823793,6.466666667
229_75,1.894736842,1.224823793,6.016666667
229_75,1.762135922,1.224823793,6.866666667
229_75,1.873170732,1.224823793,6.833333333
229_75,1.837974684,1.224823793,6.583333333
229_75,1.798319328,1.224823793,5.95
229_75,2.021052632,1.224823793,6.333333333
229_75,1.769585253,1.224823793,7.233333333
229_75,1.803468208,1.224823793,8.65
229_79,2.00625,1.190371754,5.333333333
229_79,1.987616099,1.190371754,5.383333333
229_79,1.764705882,1.190371754,5.666666667
229_79,1.657458564,1.190371754,6.033333333
229_79,1.704225352,1.190371754,7.1
229_79,1.68503937,1.190371754,6.35
229_79,1.676240209,1.190371754,6.383333333
229_79,1.910714286,1.190371754,5.6
229_79,1.663212435,1.190371754,6.433333333
229_79,1.684729064,1.190371754,6.766666667
229_79,1.675675676,1.190371754,5.55
229_79,1.740458015,1.190371754,6.55
229_79,1.666666667,1.190371754,6
229_79,1.708235294,1.190371754,7.083333333
229_79,1.672371638,1.190371754,6.816666667
229_79,2,1.190371754,5
229_79,1.680628272,1.190371754,6.366666667
229_79,1.769911504,1.190371754,5.65
229_79,1.735135135,1.190371754,6.166666667
229_79,1.898734177,1.190371754,5.266666667
229_79,1.837974684,1.190371754,6.583333333
229_79,1.808450704,1.190371754,5.916666667
229_79,1.714285714,1.190371754,6.65
229_79,1.676674365,1.190371754,7.216666667
229_79,1.701492537,1.190371754,6.7
229_79,1.722222222,1.190371754,5.4
229_79,2.419134396,1.190371754,7.316666667
229_79,1.9375,1.190371754,4.8
229_79,1.657342657,1.190371754,4.766666667
229_79,1.743589744,1.190371754,9.75
229_79,2.098939929,1.190371754,9.433333333
229_79,2.121673004,1.190371754,4.383333333
229_79,1.773672055,1.190371754,7.216666667
229_79,1.685800604,1.190371754,5.516666667
230_1,4.364516129,2.616408982,31
230_1,4.042944785,2.616408982,32.6
230_1,4.062827225,2.616408982,28.65
230_1,4.522348817,2.616408982,38.03333333
230_1,4.748445449,2.616408982,29.48333333
230_1,4.536585366,2.616408982,30.75
230_1,3.902714932,2.616408982,29.46666667
230_1,4.272962484,2.616408982,25.76666667
230_1,4.6015625,2.616408982,25.6
230_1,5.543710021,2.616408982,23.45
230_1,4.135135135,2.616408982,20.96666667
230_1,3.909348442,2.616408982,29.41666667
